CIK,Company Name,Form Type,Date Filed,Filename,local_path,SEC_url,SIC
1056294,BRIO TECHNOLOGY INC,S-1,1998-03-03,1056294_0001012870-98-000596.htm,./data/S-1/1998/QTR1/1056294_0001012870-98-000596,https://www.sec.gov/Archives/edgar/data/1056294/000101287098000596/0001012870-98-000596-index.htm,7372
1056562,UNITED ROAD SERVICE INC,S-1,1998-02-26,1056562_0000950130-98-000906.htm,./data/S-1/1998/QTR1/1056562_0000950130-98-000906,https://www.sec.gov/Archives/edgar/data/1056562/000095013098000906/0000950130-98-000906-index.htm,7500
1056696,MANHATTAN ASSOCIATES INC,S-1,1998-02-27,1056696_0000931763-98-000464.htm,./data/S-1/1998/QTR1/1056696_0000931763-98-000464,https://www.sec.gov/Archives/edgar/data/1056696/000093176398000464/0000931763-98-000464-index.htm,7372
1056885,CONDOMINIUM BUILDERS INC,S-1,1998-03-06,1056885_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056885_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056885/000095013498001784/0000950134-98-001784-index.htm,7011
1056887,DATABASE RESEARCH INC,S-1,1998-03-06,1056887_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056887_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056887/000095013498001784/0000950134-98-001784-index.htm,7011
1056888,BULLS EYE MARKETING INC /DE/,S-1,1998-03-06,1056888_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056888_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056888/000095013498001784/0000950134-98-001784-index.htm,7011
1056889,SILVERLEAF BERKSHIRES INC,S-1,1998-03-06,1056889_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056889_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056889/000095013498001784/0000950134-98-001784-index.htm,7011
1056890,SILVERLEAF HOTELS INC,S-1,1998-03-06,1056890_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056890_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056890/000095013498001784/0000950134-98-001784-index.htm,7011
1056891,SILVERLEAF RESORT ACQUISITIONS INC,S-1,1998-03-06,1056891_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056891_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056891/000095013498001784/0000950134-98-001784-index.htm,7011
1056892,SILVERLEAF TRAVEL INC,S-1,1998-03-06,1056892_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056892_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056892/000095013498001784/0000950134-98-001784-index.htm,7011
1056893,VILLAGES LAND INC,S-1,1998-03-06,1056893_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056893_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056893/000095013498001784/0000950134-98-001784-index.htm,7011
1056894,BULLS EYE MARKETING INC /CA/,S-1,1998-03-06,1056894_0000950134-98-001784.htm,./data/S-1/1998/QTR1/1056894_0000950134-98-001784,https://www.sec.gov/Archives/edgar/data/1056894/000095013498001784/0000950134-98-001784-index.htm,7011
1057232,INTERPLAY ENTERTAINMENT CORP,S-1,1998-03-23,1057232_0001017062-98-000615.htm,./data/S-1/1998/QTR1/1057232_0001017062-98-000615,https://www.sec.gov/Archives/edgar/data/1057232/000101706298000615/0001017062-98-000615-index.htm,7372
1057352,REALTY INFORMATION GROUP INC,S-1,1998-03-13,1057352_0001005150-98-000173.htm,./data/S-1/1998/QTR1/1057352_0001005150-98-000173,https://www.sec.gov/Archives/edgar/data/1057352/000100515098000173/0001005150-98-000173-index.htm,7389
1057507,VACATION PROPERTIES INTERNATIONAL INC,S-1,1998-03-12,1057507_0001005150-98-000168.htm,./data/S-1/1998/QTR1/1057507_0001005150-98-000168,https://www.sec.gov/Archives/edgar/data/1057507/000100515098000168/0001005150-98-000168-index.htm,7011
1057561,INTEGRATED TRANSPORTATION NETWORK GROUP INC,S-1,1998-03-13,1057561_0001012975-98-000084.htm,./data/S-1/1998/QTR1/1057561_0001012975-98-000084,https://www.sec.gov/Archives/edgar/data/1057561/000101297598000084/0001012975-98-000084-index.htm,7510
1057709,CARREKER ANTINORI INC,S-1,1998-03-20,1057709_0001047469-98-010797.htm,./data/S-1/1998/QTR1/1057709_0001047469-98-010797,https://www.sec.gov/Archives/edgar/data/1057709/000104746998010797/0001047469-98-010797-index.htm,7374
1057725,NEFF CORP,S-1,1998-03-17,1057725_0000950170-98-000457.htm,./data/S-1/1998/QTR1/1057725_0000950170-98-000457,https://www.sec.gov/Archives/edgar/data/1057725/000095017098000457/0000950170-98-000457-index.htm,7359
1058441,RAINBOW RENTALS INC,S-1,1998-03-27,1058441_0000950152-98-002534.htm,./data/S-1/1998/QTR1/1058441_0000950152-98-002534,https://www.sec.gov/Archives/edgar/data/1058441/000095015298002534/0000950152-98-002534-index.htm,7359
737300,COVER ALL TECHNOLOGIES INC,S-1,2008-12-22,737300_0001361106-08-000506.htm,./data/S-1/2008/QTR4/737300_0001361106-08-000506,https://www.sec.gov/Archives/edgar/data/737300/000136110608000506/0001361106-08-000506-index.htm,7372
879703,DIRECT INSITE CORP,S-1,2008-10-02,879703_0001201800-08-000131.htm,./data/S-1/2008/QTR4/879703_0001201800-08-000131,https://www.sec.gov/Archives/edgar/data/879703/000120180008000131/0001201800-08-000131-index.htm,7373
1009304,I2 TECHNOLOGIES INC,S-1,2009-01-09,1009304_0001193125-09-003757.htm,./data/S-1/2009/QTR1/1009304_0001193125-09-003757,https://www.sec.gov/Archives/edgar/data/1009304/000119312509003757/0001193125-09-003757-index.htm,7372
1016708,ENTHEOS TECHNOLOGIES INC,S-1,2009-03-11,1016708_0001140361-09-006626.htm,./data/S-1/2009/QTR1/1016708_0001140361-09-006626,https://www.sec.gov/Archives/edgar/data/1016708/000114036109006626/0001140361-09-006626-index.htm,7389
1125914,OPENTABLE INC,S-1,2009-01-30,1125914_0001047469-09-000513.htm,./data/S-1/2009/QTR1/1125914_0001047469-09-000513,https://www.sec.gov/Archives/edgar/data/1125914/000104746909000513/0001047469-09-000513-index.htm,7389
1344807,"GLOBALPAYNET HOLDINGS, INC.",S-1,2009-03-11,1344807_0001354488-09-000261.htm,./data/S-1/2009/QTR1/1344807_0001354488-09-000261,https://www.sec.gov/Archives/edgar/data/1344807/000135448809000261/0001354488-09-000261-index.htm,7389
1379699,"Regency Resources, Inc.",S-1,2009-03-19,1379699_0001379699-09-000002.htm,./data/S-1/2009/QTR1/1379699_0001379699-09-000002,https://www.sec.gov/Archives/edgar/data/1379699/000137969909000002/0001379699-09-000002-index.htm,7372
1413547,Writers Group Film Corp,S-1,2009-01-21,1413547_0001108017-09-000010.htm,./data/S-1/2009/QTR1/1413547_0001108017-09-000010,https://www.sec.gov/Archives/edgar/data/1413547/000110801709000010/0001108017-09-000010-index.htm,7812
1437283,"Moggle, Inc.",S-1,2009-01-15,1437283_0001214659-09-000105.htm,./data/S-1/2009/QTR1/1437283_0001214659-09-000105,https://www.sec.gov/Archives/edgar/data/1437283/000121465909000105/0001214659-09-000105-index.htm,7372
1445883,"Firefish, Inc",S-1,2009-01-09,1445883_0001096906-09-000025.htm,./data/S-1/2009/QTR1/1445883_0001096906-09-000025,https://www.sec.gov/Archives/edgar/data/1445883/000109690609000025/0001096906-09-000025-index.htm,7370
1451598,SeaOspa Inc,S-1,2009-02-09,1451598_0001165527-09-000072.htm,./data/S-1/2009/QTR1/1451598_0001165527-09-000072,https://www.sec.gov/Archives/edgar/data/1451598/000116552709000072/0001165527-09-000072-index.htm,7372
1453814,"Medidata Solutions, Inc.",S-1,2009-01-26,1453814_0001193125-09-010612.htm,./data/S-1/2009/QTR1/1453814_0001193125-09-010612,https://www.sec.gov/Archives/edgar/data/1453814/000119312509010612/0001193125-09-010612-index.htm,7389
1454311,Jinmimi Network Inc,S-1,2009-01-26,1454311_0001213900-09-000159.htm,./data/S-1/2009/QTR1/1454311_0001213900-09-000159,https://www.sec.gov/Archives/edgar/data/1454311/000121390009000159/0001213900-09-000159-index.htm,7389
1454742,"GMV Wireless, Inc.",S-1,2009-03-24,1454742_0001144204-09-015885.htm,./data/S-1/2009/QTR1/1454742_0001144204-09-015885,https://www.sec.gov/Archives/edgar/data/1454742/000114420409015885/0001144204-09-015885-index.htm,7374
1455206,"Rivulet International, Inc.",S-1,2009-03-20,1455206_0001455206-09-000001.htm,./data/S-1/2009/QTR1/1455206_0001455206-09-000001,https://www.sec.gov/Archives/edgar/data/1455206/000145520609000001/0001455206-09-000001-index.htm,7310
1456117,"Caddis Consulting Group, Inc.",S-1,2009-02-12,1456117_0001393905-09-000051.htm,./data/S-1/2009/QTR1/1456117_0001393905-09-000051,https://www.sec.gov/Archives/edgar/data/1456117/000139390509000051/0001393905-09-000051-index.htm,7371
1458631,Halberd Corp,S-1,2009-03-13,1458631_0001213900-09-000523.htm,./data/S-1/2009/QTR1/1458631_0001213900-09-000523,https://www.sec.gov/Archives/edgar/data/1458631/000121390009000523/0001213900-09-000523-index.htm,7374
1458895,WLMG HOLDING INC,S-1,2009-03-18,1458895_0001213900-09-000583.htm,./data/S-1/2009/QTR1/1458895_0001213900-09-000583,https://www.sec.gov/Archives/edgar/data/1458895/000121390009000583/0001213900-09-000583-index.htm,7822
832488,Aftersoft Group,S-1,2009-01-14,832488_0001144204-09-001953.htm,./data/S-1/2009/QTR1/832488_0001144204-09-001953,https://www.sec.gov/Archives/edgar/data/832488/000114420409001953/0001144204-09-001953-index.htm,7372
1108630,Live Current Media Inc.,S-1,2009-05-01,1108630_0001019687-09-001561.htm,./data/S-1/2009/QTR2/1108630_0001019687-09-001561,https://www.sec.gov/Archives/edgar/data/1108630/000101968709001561/0001019687-09-001561-index.htm,7389
1174814,HOTEL OUTSOURCE MANAGEMENT INTERNATIONAL INC,S-1,2009-05-01,1174814_0001300110-09-000040.htm,./data/S-1/2009/QTR2/1174814_0001300110-09-000040,https://www.sec.gov/Archives/edgar/data/1174814/000130011009000040/0001300110-09-000040-index.htm,7389
1286839,"Collexis Holdings, Inc.",S-1,2009-05-07,1286839_0001144204-09-024748.htm,./data/S-1/2009/QTR2/1286839_0001144204-09-024748,https://www.sec.gov/Archives/edgar/data/1286839/000114420409024748/0001144204-09-024748-index.htm,7372
1295456,"Quadra Ventures, Inc.",S-1,2009-04-02,1295456_0001096350-09-000039.htm,./data/S-1/2009/QTR2/1295456_0001096350-09-000039,https://www.sec.gov/Archives/edgar/data/1295456/000109635009000039/0001096350-09-000039-index.htm,7372
1369233,"UFood Restaurant Group, Inc.",S-1,2009-05-01,1369233_0000950123-09-007717.htm,./data/S-1/2009/QTR2/1369233_0000950123-09-007717,https://www.sec.gov/Archives/edgar/data/1369233/000095012309007717/0000950123-09-007717-index.htm,7822
1374536,"CASINO PLAYERS, INC.",S-1,2009-04-06,1374536_0001374536-09-000001.htm,./data/S-1/2009/QTR2/1374536_0001374536-09-000001,https://www.sec.gov/Archives/edgar/data/1374536/000137453609000001/0001374536-09-000001-index.htm,7990
1387620,"EVOLUTION RESOURCES, INC.",S-1,2009-06-16,1387620_0001116502-09-000959.htm,./data/S-1/2009/QTR2/1387620_0001116502-09-000959,https://www.sec.gov/Archives/edgar/data/1387620/000111650209000959/0001116502-09-000959-index.htm,7363
1434598,Intelimax Media Inc.,S-1,2009-06-12,1434598_0001415408-09-000252.htm,./data/S-1/2009/QTR2/1434598_0001415408-09-000252,https://www.sec.gov/Archives/edgar/data/1434598/000141540809000252/0001415408-09-000252-index.htm,7389
1454510,Univest Tech Inc.,S-1,2009-05-18,1454510_0001079974-09-000387.htm,./data/S-1/2009/QTR2/1454510_0001079974-09-000387,https://www.sec.gov/Archives/edgar/data/1454510/000107997409000387/0001079974-09-000387-index.htm,7389
1455380,"Equinox International, Inc.",S-1,2009-04-14,1455380_0001455380-09-000002.htm,./data/S-1/2009/QTR2/1455380_0001455380-09-000002,https://www.sec.gov/Archives/edgar/data/1455380/000145538009000002/0001455380-09-000002-index.htm,7200
1458191,"REM BUSINESS SOLUTIONS, INC.",S-1,2009-04-10,1458191_0001393905-09-000149.htm,./data/S-1/2009/QTR2/1458191_0001393905-09-000149,https://www.sec.gov/Archives/edgar/data/1458191/000139390509000149/0001393905-09-000149-index.htm,7380
1460277,Solar Funding Solutions Corp.,S-1,2009-04-24,1460277_0001460277-09-000002.htm,./data/S-1/2009/QTR2/1460277_0001460277-09-000002,https://www.sec.gov/Archives/edgar/data/1460277/000146027709000002/0001460277-09-000002-index.htm,7350
1462506,SunGame Corp,S-1,2009-05-01,1462506_0001065949-09-000092.htm,./data/S-1/2009/QTR2/1462506_0001065949-09-000092,https://www.sec.gov/Archives/edgar/data/1462506/000106594909000092/0001065949-09-000092-index.htm,7370
1463243,"WISE SALES, INC.",S-1,2009-05-04,1463243_0001199835-09-000209.htm,./data/S-1/2009/QTR2/1463243_0001199835-09-000209,https://www.sec.gov/Archives/edgar/data/1463243/000119983509000209/0001199835-09-000209-index.htm,7389
1463389,"ATEL 14, LLC",S-1,2009-05-29,1463389_0001193125-09-121351.htm,./data/S-1/2009/QTR2/1463389_0001193125-09-121351,https://www.sec.gov/Archives/edgar/data/1463389/000119312509121351/0001193125-09-121351-index.htm,7359
1464019,"J.H. MILLER PICTURE FRAMING CO., INC.",S-1,2009-05-13,1464019_0001078782-09-000720.htm,./data/S-1/2009/QTR2/1464019_0001078782-09-000720,https://www.sec.gov/Archives/edgar/data/1464019/000107878209000720/0001078782-09-000720-index.htm,7600
1464766,Loto Inc.,S-1,2009-06-10,1464766_0001144204-09-031787.htm,./data/S-1/2009/QTR2/1464766_0001144204-09-031787,https://www.sec.gov/Archives/edgar/data/1464766/000114420409031787/0001144204-09-031787-index.htm,7372
1465062,VIASPACE Green Energy Inc.,S-1,2009-06-03,1465062_0001019687-09-002041.htm,./data/S-1/2009/QTR2/1465062_0001019687-09-002041,https://www.sec.gov/Archives/edgar/data/1465062/000101968709002041/0001019687-09-002041-index.htm,7330
1465509,Advanced Messaging Solutions Inc.,S-1,2009-06-18,1465509_0001144204-09-033316.htm,./data/S-1/2009/QTR2/1465509_0001144204-09-033316,https://www.sec.gov/Archives/edgar/data/1465509/000114420409033316/0001144204-09-033316-index.htm,7372
1465856,"mBeach Software, Inc.",S-1,2009-06-09,1465856_0001161697-09-000562.htm,./data/S-1/2009/QTR2/1465856_0001161697-09-000562,https://www.sec.gov/Archives/edgar/data/1465856/000116169709000562/0001161697-09-000562-index.htm,7372
1466629,Vacation Home Swap,S-1,2009-06-29,1466629_0001466629-09-000002.htm,./data/S-1/2009/QTR2/1466629_0001466629-09-000002,https://www.sec.gov/Archives/edgar/data/1466629/000146662909000002/0001466629-09-000002-index.htm,7370
1466739,Montreal Services Co,S-1,2009-06-19,1466739_0001002014-09-000520.htm,./data/S-1/2009/QTR2/1466739_0001002014-09-000520,https://www.sec.gov/Archives/edgar/data/1466739/000100201409000520/0001002014-09-000520-index.htm,7361
771950,WESTWOOD ONE INC /DE/,S-1,2009-06-22,771950_0001193125-09-134968.htm,./data/S-1/2009/QTR2/771950_0001193125-09-134968,https://www.sec.gov/Archives/edgar/data/771950/000119312509134968/0001193125-09-134968-index.htm,7900
814926,CHDT CORP,S-1,2009-04-24,814926_0000939802-09-000057.htm,./data/S-1/2009/QTR2/814926_0000939802-09-000057,https://www.sec.gov/Archives/edgar/data/814926/000093980209000057/0000939802-09-000057-index.htm,7389
845807,Voyant International CORP,S-1,2009-05-11,845807_0001354488-09-000628.htm,./data/S-1/2009/QTR2/845807_0001354488-09-000628,https://www.sec.gov/Archives/edgar/data/845807/000135448809000628/0001354488-09-000628-index.htm,7372
884380,SEAWAY VALLEY CAPITAL CORP,S-1,2009-06-25,884380_0001096906-09-000713.htm,./data/S-1/2009/QTR2/884380_0001096906-09-000713,https://www.sec.gov/Archives/edgar/data/884380/000109690609000713/0001096906-09-000713-index.htm,7389
1032044,AMC ENTERTAINMENT INTERNATIONAL INC,S-1,2009-07-23,1032044_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1032044_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1032044/000104746909006866/0001047469-09-006866-index.htm,7830
1125914,OPENTABLE INC,S-1,2009-08-26,1125914_0001047469-09-008000.htm,./data/S-1/2009/QTR3/1125914_0001047469-09-008000,https://www.sec.gov/Archives/edgar/data/1125914/000104746909008000/0001047469-09-008000-index.htm,7389
1322095,Loews Citywalk Theatre CORP,S-1,2009-07-23,1322095_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1322095_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1322095/000104746909006866/0001047469-09-006866-index.htm,7830
1322111,"LCE AcquisitionSub, Inc.",S-1,2009-07-23,1322111_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1322111_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1322111/000104746909006866/0001047469-09-006866-index.htm,7830
1322130,"Loews Cineplex U.S. Callco, LLC",S-1,2009-07-23,1322130_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1322130_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1322130/000104746909006866/0001047469-09-006866-index.htm,7830
1322137,Loews Theatre Management Corp.,S-1,2009-07-23,1322137_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1322137_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1322137/000104746909006866/0001047469-09-006866-index.htm,7830
1322535,"LCE Mexican Holdings, Inc.",S-1,2009-07-23,1322535_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1322535_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1322535/000104746909006866/0001047469-09-006866-index.htm,7830
1351285,ROSETTA STONE INC,S-1,2009-08-10,1351285_0001047469-09-007500.htm,./data/S-1/2009/QTR3/1351285_0001047469-09-007500,https://www.sec.gov/Archives/edgar/data/1351285/000104746909007500/0001047469-09-007500-index.htm,7372
1360598,"AMC Card Processing Services, Inc.",S-1,2009-07-23,1360598_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1360598_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1360598/000104746909006866/0001047469-09-006866-index.htm,7830
1360600,"Premium Theater of Framingham, Inc.",S-1,2009-07-23,1360600_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1360600_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1360600/000104746909006866/0001047469-09-006866-index.htm,7830
1360601,"Club Cinema of Mazza, Inc.",S-1,2009-07-23,1360601_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1360601_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1360601/000104746909006866/0001047469-09-006866-index.htm,7830
1376321,"ChinaNet Online Holdings, Inc.",S-1,2009-09-22,1376321_0001144204-09-049311.htm,./data/S-1/2009/QTR3/1376321_0001144204-09-049311,https://www.sec.gov/Archives/edgar/data/1376321/000114420409049311/0001144204-09-049311-index.htm,7311
1377720,CYBERDEFENDER CORP,S-1,2009-09-08,1377720_0001144204-09-047528.htm,./data/S-1/2009/QTR3/1377720_0001144204-09-047528,https://www.sec.gov/Archives/edgar/data/1377720/000114420409047528/0001144204-09-047528-index.htm,7372
1378846,"interCLICK, Inc.",S-1,2009-08-21,1378846_0001144204-09-045124.htm,./data/S-1/2009/QTR3/1378846_0001144204-09-045124,https://www.sec.gov/Archives/edgar/data/1378846/000114420409045124/0001144204-09-045124-index.htm,7310
1386049,Beyond Commerce,S-1,2009-08-20,1386049_0001013762-09-001565.htm,./data/S-1/2009/QTR3/1386049_0001013762-09-001565,https://www.sec.gov/Archives/edgar/data/1386049/000101376209001565/0001013762-09-001565-index.htm,7819
1387620,"EVOLUTION RESOURCES, INC.",S-1,2009-07-02,1387620_0001116502-09-001048.htm,./data/S-1/2009/QTR3/1387620_0001116502-09-001048,https://www.sec.gov/Archives/edgar/data/1387620/000111650209001048/0001116502-09-001048-index.htm,7363
1407704,"Sparking Events, Inc.",S-1,2009-07-20,1407704_0001140361-09-016667.htm,./data/S-1/2009/QTR3/1407704_0001140361-09-016667,https://www.sec.gov/Archives/edgar/data/1407704/000114036109016667/0001140361-09-016667-index.htm,7900
1434830,GMS Capital Corp.,S-1,2009-09-29,1434830_0001437749-09-001357.htm,./data/S-1/2009/QTR3/1434830_0001437749-09-001357,https://www.sec.gov/Archives/edgar/data/1434830/000143774909001357/0001437749-09-001357-index.htm,7372
1437283,"Moggle, Inc.",S-1,2009-08-20,1437283_0001214659-09-002051.htm,./data/S-1/2009/QTR3/1437283_0001214659-09-002051,https://www.sec.gov/Archives/edgar/data/1437283/000121465909002051/0001214659-09-002051-index.htm,7372
1451205,"ASCOT FUNDING, INC.",S-1,2009-08-11,1451205_0001451205-09-000005.htm,./data/S-1/2009/QTR3/1451205_0001451205-09-000005,https://www.sec.gov/Archives/edgar/data/1451205/000145120509000005/0001451205-09-000005-index.htm,7389
1456090,"Game Plan Holdings, Inc.",S-1,2009-07-22,1456090_0001019687-09-002565.htm,./data/S-1/2009/QTR3/1456090_0001019687-09-002565,https://www.sec.gov/Archives/edgar/data/1456090/000101968709002565/0001019687-09-002565-index.htm,7374
1458631,Halberd Corp,S-1,2009-07-08,1458631_0001213900-09-001657.htm,./data/S-1/2009/QTR3/1458631_0001213900-09-001657,https://www.sec.gov/Archives/edgar/data/1458631/000121390009001657/0001213900-09-001657-index.htm,7374
1465310,"Gallo Solutions, Inc.",S-1,2009-07-22,1465310_0001165527-09-000487.htm,./data/S-1/2009/QTR3/1465310_0001165527-09-000487,https://www.sec.gov/Archives/edgar/data/1465310/000116552709000487/0001165527-09-000487-index.htm,7389
1466767,"AMC License Services, Inc.",S-1,2009-07-23,1466767_0001047469-09-006866.htm,./data/S-1/2009/QTR3/1466767_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/1466767/000104746909006866/0001047469-09-006866-index.htm,7830
1467233,Global Cooling Technologies Corp.,S-1,2009-07-01,1467233_0001144204-09-035392.htm,./data/S-1/2009/QTR3/1467233_0001144204-09-035392,https://www.sec.gov/Archives/edgar/data/1467233/000114420409035392/0001144204-09-035392-index.htm,7389
1468164,"Profit Planners Management, Inc.",S-1,2009-07-10,1468164_0001145443-09-001763.htm,./data/S-1/2009/QTR3/1468164_0001145443-09-001763,https://www.sec.gov/Archives/edgar/data/1468164/000114544309001763/0001145443-09-001763-index.htm,7363
1468174,Hyatt Hotels Corp,S-1,2009-08-05,1468174_0001193125-09-165558.htm,./data/S-1/2009/QTR3/1468174_0001193125-09-165558,https://www.sec.gov/Archives/edgar/data/1468174/000119312509165558/0001193125-09-165558-index.htm,7011
1469345,Asgaard Media,S-1,2009-08-10,1469345_0001144204-09-041649.htm,./data/S-1/2009/QTR3/1469345_0001144204-09-041649,https://www.sec.gov/Archives/edgar/data/1469345/000114420409041649/0001144204-09-041649-index.htm,7812
1469412,"Mobilized Entertainment, Inc.",S-1,2009-08-04,1469412_0001300964-09-000102.htm,./data/S-1/2009/QTR3/1469412_0001300964-09-000102,https://www.sec.gov/Archives/edgar/data/1469412/000130096409000102/0001300964-09-000102-index.htm,7389
1469433,Ancestry.com Inc.,S-1,2009-08-03,1469433_0000950123-09-028902.htm,./data/S-1/2009/QTR3/1469433_0000950123-09-028902,https://www.sec.gov/Archives/edgar/data/1469433/000095012309028902/0000950123-09-028902-index.htm,7374
1470177,Axiologix Education Corp,S-1,2009-08-13,1470177_0001165527-09-000573.htm,./data/S-1/2009/QTR3/1470177_0001165527-09-000573,https://www.sec.gov/Archives/edgar/data/1470177/000116552709000573/0001165527-09-000573-index.htm,7372
1470244,"HealthPort, Inc.",S-1,2009-08-17,1470244_0001193125-09-176258.htm,./data/S-1/2009/QTR3/1470244_0001193125-09-176258,https://www.sec.gov/Archives/edgar/data/1470244/000119312509176258/0001193125-09-176258-index.htm,7389
722077,AMC ENTERTAINMENT INC,S-1,2009-07-23,722077_0001047469-09-006866.htm,./data/S-1/2009/QTR3/722077_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/722077/000104746909006866/0001047469-09-006866-index.htm,7830
780392,AMERICAN MULTI CINEMA INC,S-1,2009-07-23,780392_0001047469-09-006866.htm,./data/S-1/2009/QTR3/780392_0001047469-09-006866,https://www.sec.gov/Archives/edgar/data/780392/000104746909006866/0001047469-09-006866-index.htm,7830
845807,Voyant International CORP,S-1,2009-07-22,845807_0001116502-09-001120.htm,./data/S-1/2009/QTR3/845807_0001116502-09-001120,https://www.sec.gov/Archives/edgar/data/845807/000111650209001120/0001116502-09-001120-index.htm,7372
1024657,WEST CORP,S-1,2009-10-02,1024657_0001193125-09-202599.htm,./data/S-1/2009/QTR4/1024657_0001193125-09-202599,https://www.sec.gov/Archives/edgar/data/1024657/000119312509202599/0001193125-09-202599-index.htm,7389
1082754,TEAM HEALTH HOLDINGS LLC,S-1,2009-10-06,1082754_0001193125-09-203703.htm,./data/S-1/2009/QTR4/1082754_0001193125-09-203703,https://www.sec.gov/Archives/edgar/data/1082754/000119312509203703/0001193125-09-203703-index.htm,7363
1092699,SPS COMMERCE INC,S-1,2009-12-03,1092699_0000950123-09-068120.htm,./data/S-1/2009/QTR4/1092699_0000950123-09-068120,https://www.sec.gov/Archives/edgar/data/1092699/000095012309068120/0000950123-09-068120-index.htm,7372
1117297,"QUINSTREET, INC",S-1,2009-11-19,1117297_0000950123-09-064388.htm,./data/S-1/2009/QTR4/1117297_0000950123-09-064388,https://www.sec.gov/Archives/edgar/data/1117297/000095012309064388/0000950123-09-064388-index.htm,7389
1134203,TALEO CORP,S-1,2009-10-28,1134203_0001193125-09-215422.htm,./data/S-1/2009/QTR4/1134203_0001193125-09-215422,https://www.sec.gov/Archives/edgar/data/1134203/000119312509215422/0001193125-09-215422-index.htm,7372
1285701,"MMR Information Systems, Inc.",S-1,2009-10-13,1285701_0001136261-09-000292.htm,./data/S-1/2009/QTR4/1285701_0001136261-09-000292,https://www.sec.gov/Archives/edgar/data/1285701/000113626109000292/0001136261-09-000292-index.htm,7389
1297336,ReachLocal Inc,S-1,2009-12-22,1297336_0001193125-09-257216.htm,./data/S-1/2009/QTR4/1297336_0001193125-09-257216,https://www.sec.gov/Archives/edgar/data/1297336/000119312509257216/0001193125-09-257216-index.htm,7311
1297735,American Casino & Entertainment Properties LLC,S-1,2009-12-11,1297735_0001144204-09-064250.htm,./data/S-1/2009/QTR4/1297735_0001144204-09-064250,https://www.sec.gov/Archives/edgar/data/1297735/000114420409064250/0001144204-09-064250-index.htm,7990
1297743,"Arizona Charlies, LLC",S-1,2009-12-11,1297743_0001144204-09-064250.htm,./data/S-1/2009/QTR4/1297743_0001144204-09-064250,https://www.sec.gov/Archives/edgar/data/1297743/000114420409064250/0001144204-09-064250-index.htm,7990
1297744,"Fresca, LLC",S-1,2009-12-11,1297744_0001144204-09-064250.htm,./data/S-1/2009/QTR4/1297744_0001144204-09-064250,https://www.sec.gov/Archives/edgar/data/1297744/000114420409064250/0001144204-09-064250-index.htm,7990
1297747,Charlies Holding LLC,S-1,2009-12-11,1297747_0001144204-09-064250.htm,./data/S-1/2009/QTR4/1297747_0001144204-09-064250,https://www.sec.gov/Archives/edgar/data/1297747/000114420409064250/0001144204-09-064250-index.htm,7990
1297750,Stratosphere Advertising Agency,S-1,2009-12-11,1297750_0001144204-09-064250.htm,./data/S-1/2009/QTR4/1297750_0001144204-09-064250,https://www.sec.gov/Archives/edgar/data/1297750/000114420409064250/0001144204-09-064250-index.htm,7990
1297754,Stratosphere Development LLC,S-1,2009-12-11,1297754_0001144204-09-064250.htm,./data/S-1/2009/QTR4/1297754_0001144204-09-064250,https://www.sec.gov/Archives/edgar/data/1297754/000114420409064250/0001144204-09-064250-index.htm,7990
